registro;data;BRL;quartos;banheiros;casa_m²;lote_m²;nº_pavtos;frente_mar;visao;condicao;padrao;subsolo_m²;construcao;reforma;lat;log
2021200770;2014-09-09;4698750.0;2;2;1700;3618;1;0;1;3;8;440;1950;0;47.6336;-122.397
2005600090;2014-05-14;840000.0;3;1;860;11900;1;0;0;4;6;0;1963;0;47.3574;-122.186
2473372170;2014-08-06;2268000.0;4;4;2820;13059;2;0;0;4;8;0;1976;0;47.4508;-122.132
439200035;2014-11-17;3885000.0;4;3;2560;6900;1;0;0;3;8;1080;1959;0;47.686;-122.297
4039701280;2015-04-08;5011125.0;3;3;2440;9689;1;0;2;4;8;610;1974;0;47.6141;-122.111
6749700110;2014-10-29;1795500.0;3;3;1260;1634;3;0;0;3;8;0;1998;0;47.697;-122.349
2214800110;2014-08-20;1364475.0;4;3;1560;8820;1;0;3;3;7;500;1979;0;47.3382;-122.257
7686203195;2015-03-23;1312237.5;3;2;1450;6875;1;0;0;4;7;0;1961;0;47.4205;-122.316
2895600090;2015-04-07;1864800.0;3;1;1120;7320;1;0;0;4;7;0;1954;0;47.5103;-122.382
4019301386;2014-09-09;2231250.0;3;2;1970;13709;1;0;0;4;7;290;1955;0;47.7562;-122.277
7199360100;2014-11-12;1992375.0;3;1;1110;7128;1;0;0;3;7;0;1980;0;47.6968;-122.124
2050100450;2014-11-05;4541250.0;3;3;3050;12558;2;0;0;3;10;0;1997;0;47.6549;-122.089
3723800097;2014-12-11;2501625.0;4;2;1670;10200;1;0;0;3;7;280;1953;0;47.5524;-122.267
7788400180;2014-08-12;1370250.0;3;1;1660;11200;1;0;0;3;7;0;1957;0;47.5121;-122.168
2206700215;2014-08-22;1968750.0;4;2;2070;9822;1;0;0;5;7;0;1955;0;47.566;-122.14
2206700215;2015-04-22;2887500.0;4;2;2070;9822;1;0;0;5;7;0;1955;0;47.566;-122.14
3583400120;2015-02-04;2765437.5;5;3;2270;10700;1;0;0;4;8;700;1963;0;47.741;-122.256
9485910100;2015-04-24;1934625.0;4;3;2500;26400;1;0;0;3;8;720;1977;0;47.3444;-122.084
3223039089;2014-09-29;1443750.0;3;1;1230;171190;1;0;0;3;7;0;1973;0;47.4397;-122.46
2596300035;2015-04-22;1795500.0;4;1;1390;9023;2;0;0;3;7;0;1955;0;47.7754;-122.296
9542801120;2015-03-27;1460025.0;4;2;2120;8520;1;0;0;3;7;520;1978;0;47.302;-122.373
2138000120;2014-06-26;2283750.0;4;3;2110;8751;1;0;0;3;7;600;1962;0;47.7617;-122.215
4022902260;2014-06-26;2415000.0;4;3;2550;19017;1;0;0;4;7;1250;1961;0;47.7682;-122.284
2225300149;2014-12-22;1695750.0;4;2;1440;8114;1;0;0;4;7;0;1963;0;47.7639;-122.332
9541600110;2015-04-30;6956250.0;3;3;3590;8400;1;0;0;3;9;640;1958;2007;47.595;-122.173
3348401095;2015-04-27;1102500.0;4;2;2090;6485;1;0;0;3;7;810;1956;0;47.4958;-122.265
7579200915;2015-04-01;4830000.0;5;5;3820;5750;2;0;3;3;9;990;2000;0;47.5581;-122.385
2126049096;2014-12-02;2094750.0;3;1;1460;8290;1;0;0;3;8;0;1959;0;47.7246;-122.3
8945000910;2015-03-26;966000.0;3;1;1100;8680;1;0;0;3;6;0;1962;0;47.3072;-122.363
2473411130;2015-04-16;1748250.0;4;3;2100;7208;2;0;0;3;8;0;1974;0;47.4478;-122.128
1826049362;2014-06-11;2703750.0;3;3;3370;19585;2;0;0;3;7;170;1951;0;47.7388;-122.339
5662100110;2015-02-18;2310000.0;3;3;1830;6807;3;0;0;5;7;0;1954;0;47.7613;-122.322
4027701265;2015-05-01;2520000.0;3;2;2920;21375;1;0;0;3;8;1070;1961;0;47.7666;-122.265
3423059177;2014-11-26;2205000.0;5;3;2540;27007;1;0;0;3;8;1020;1980;2014;47.4326;-122.155
3876312840;2014-09-12;2142000.0;3;2;1970;7100;1;0;0;3;7;380;1976;0;47.7353;-122.172
6928600330;2014-08-20;1459500.0;5;2;2170;9752;1;0;0;3;7;1070;1962;0;47.3355;-122.331
1022059161;2014-06-13;2383500.0;4;3;2630;39000;2;0;0;3;9;0;1979;0;47.4089;-122.149
4134300175;2015-04-17;9717750.0;4;3;4120;14866;1;1;4;3;8;2050;1965;0;47.5571;-122.193
5680000750;2014-07-30;2021250.0;3;4;1900;4805;2;0;0;3;8;340;1999;0;47.5686;-122.315
3530490031;2014-09-24;1061550.0;2;2;1330;2159;1;0;0;4;8;0;1979;0;47.3822;-122.32
6400700230;2015-03-11;2362500.0;3;3;1420;13468;1;0;0;3;7;460;1976;0;47.6693;-122.176
322069010;2015-05-08;2283750.0;3;2;2570;233481;2;0;0;4;8;0;1986;0;47.4199;-122.034
3878900815;2015-05-04;1895250.0;3;3;2470;5650;1;0;2;3;7;920;1973;0;47.5072;-122.252
2600010330;2015-01-20;3990000.0;4;3;2590;12600;2;0;0;3;9;0;1979;0;47.5566;-122.162
3505100297;2015-04-11;2651250.0;3;2;1240;4550;2;0;0;4;7;0;1951;0;47.5803;-122.398
5560001130;2015-02-25;1050000.0;3;1;1040;8925;1;0;0;4;6;0;1961;0;47.3265;-122.335
1311910300;2015-02-04;1365000.0;5;3;2320;6375;1;0;0;4;7;1050;1967;0;47.3351;-122.282
2115510330;2015-02-02;1509375.0;3;3;2030;8690;1;0;0;4;8;670;1986;0;47.3185;-122.391
3955500100;2015-04-07;2362500.0;3;2;1390;10530;1;0;0;3;7;0;1961;0;47.7025;-122.196
2771104965;2015-01-30;4331250.0;2;2;2050;4000;2;0;2;3;8;0;1979;0;47.6415;-122.373
9408300180;2014-08-28;3580500.0;4;3;3030;30000;2;0;0;4;9;0;1981;0;47.7468;-122.112
2770604575;2015-05-06;2940000.0;3;2;1930;6000;1;0;0;3;8;800;1956;0;47.6516;-122.375
7305900082;2014-12-30;1837500.0;3;2;1490;10344;1;0;0;3;7;0;1985;0;47.7517;-122.326
8661000148;2014-10-28;1417500.0;3;2;1510;10215;1;0;0;4;7;0;1995;0;47.2078;-122.003
7968460230;2015-03-05;1491000.0;3;2;1320;35100;1;0;0;3;7;0;1990;0;47.312;-122.129
3390600025;2014-05-29;2362500.0;4;2;2240;7725;1;0;0;5;7;1120;1956;0;47.5331;-122.365
1026069172;2014-06-18;2835000.0;4;3;2050;34222;2;0;0;4;8;0;1989;0;47.7572;-122.022
1226039103;2014-06-10;1995000.0;4;2;1680;11123;1;0;0;3;7;550;1959;0;47.7565;-122.361
2125079054;2015-02-24;2743125.0;4;3;2200;122403;2;0;0;3;7;0;1971;0;47.6301;-121.911
1545807810;2014-10-21;619500.0;1;1;670;7957;1;0;0;4;6;0;1978;0;47.3594;-122.056
7205500120;2015-04-23;1472100.0;4;2;1730;7210;1;0;0;4;7;720;1968;0;47.354;-122.315
924069176;2014-09-03;3727500.0;4;3;2710;41811;2;0;0;4;8;1020;1995;0;47.5836;-122.046
4045500620;2014-09-10;3780000.0;3;4;3410;25741;2;0;0;4;8;0;1993;0;47.6929;-121.868
8146100325;2014-05-05;4131750.0;3;2;1330;7500;1;0;0;3;8;0;1961;0;47.6074;-122.195
2557000090;2015-01-15;1249500.0;4;3;1690;7260;1;0;0;3;7;610;1979;0;47.3001;-122.368
3500100209;2014-08-04;1499662.5;3;1;1040;8199;1;0;0;3;7;0;1953;0;47.7348;-122.302
1924059029;2014-06-17;24507000.0;5;7;9640;13068;1;1;4;3;12;4820;1983;2009;47.557;-122.21
3900500110;2014-11-17;3291750.0;3;2;2310;10525;2;0;0;5;7;0;1965;0;47.6727;-122.174
5561000600;2015-04-10;2756250.0;3;3;2190;34528;2;0;0;3;8;0;1994;0;47.4594;-121.986
4054560120;2014-10-08;5092500.0;3;4;3840;53696;2;0;0;3;9;0;1996;0;47.7322;-122.035
3918400123;2014-08-11;3360000.0;4;3;2460;9973;1;0;0;4;8;900;1965;0;47.7133;-122.361
2592300450;2014-06-27;1464750.0;3;3;1630;7950;1;0;0;3;8;310;1985;0;47.4224;-122.159
7461420230;2015-03-25;1766625.0;4;2;1760;7268;1;0;0;4;7;680;1979;0;47.4267;-122.148
1443501020;2014-11-13;857062.5;2;1;770;8150;1;0;0;3;6;0;1951;0;47.5324;-122.275
3798000165;2015-02-18;2335987.5;3;1;1760;6927;1;0;0;3;7;710;1962;0;47.7623;-122.2
730000085;2014-08-01;1496250.0;2;1;990;2446;2;0;0;3;7;0;1998;0;47.5919;-122.297
1683900040;2014-12-15;1732500.0;3;3;1440;5150;2;0;0;3;7;0;1997;0;47.5456;-122.356
3959401880;2014-08-20;2073750.0;2;2;1960;4018;1;0;0;5;7;980;1950;0;47.5629;-122.32
1422300100;2014-09-29;2283750.0;3;3;1730;46638;2;0;0;3;8;0;1991;0;47.4614;-121.709
5649600266;2015-02-24;2026500.0;3;2;1550;8000;1;0;0;3;6;220;1980;0;47.5536;-122.286
1683600120;2015-01-21;1155000.0;3;2;1720;7587;1;0;0;4;7;580;1981;0;47.3175;-122.182
2787460720;2015-02-27;1050000.0;3;2;1010;7896;1;0;0;3;7;0;1984;0;47.4046;-122.181
2787460720;2015-05-06;1364737.5;3;2;1010;7896;1;0;0;3;7;0;1984;0;47.4046;-122.181
6386700300;2014-07-22;1338750.0;4;3;1760;9222;1;0;0;3;7;620;1971;0;47.3099;-122.362
2297400090;2015-03-23;2346750.0;3;2;1400;6750;1;0;0;3;7;360;1975;0;47.717;-122.226
3760100100;2014-07-23;2231250.0;5;3;1340;11583;1;0;0;3;7;150;1962;0;47.709;-122.214
2597450620;2014-10-09;7934062.5;3;3;4010;12105;1;0;3;5;11;1410;1983;0;47.554;-122.151
1099900120;2015-01-26;1811250.0;3;3;2340;8414;1;0;0;3;7;1060;1993;0;47.4685;-122.265
6114400142;2015-02-26;2541000.0;5;3;3600;20001;2;0;0;4;9;0;1976;0;47.4484;-122.339
1853000300;2015-02-24;4593750.0;3;3;3270;39586;2;0;0;3;11;0;1988;0;47.731;-122.078
3585900785;2014-05-14;4882500.0;3;3;3100;20553;1;0;0;3;10;0;1954;0;47.7635;-122.377
1545801970;2014-05-16;1312500.0;3;2;1900;6660;1;0;0;5;7;950;1966;0;47.3594;-122.054
1508210230;2015-04-28;2976750.0;3;3;1800;6875;1;0;0;4;8;570;1974;0;47.6773;-122.11
1424100100;2014-06-10;960750.0;3;2;1330;9200;1;0;0;4;7;0;1973;0;47.2916;-122.185
7861000021;2015-04-29;1627148.25;3;2;1820;78408;1;0;0;3;6;600;1950;0;47.3364;-122.128
7856601110;2015-03-25;4965450.0;4;3;3360;9100;1;0;0;4;8;1600;1973;0;47.5641;-122.149
522059172;2014-08-14;1155000.0;3;1;1460;10200;1;0;0;4;7;0;1957;0;47.4238;-122.197
8594400110;2015-04-01;1758750.0;3;2;1900;36769;1;0;0;3;8;0;1987;0;47.3041;-122.066
9201000120;2015-04-22;3412500.0;3;3;1790;9927;1;0;2;4;7;550;1969;0;47.5822;-122.077
452001570;2015-04-03;3025312.5;2;2;1530;5000;2;0;0;4;7;270;1989;0;47.6755;-122.37
1724069079;2015-03-19;7623000.0;2;4;2070;3128;2;1;3;3;9;310;1988;0;47.5686;-122.06
7300400580;2014-05-05;1722000.0;4;3;2370;6500;2;0;0;3;9;0;1998;0;47.3328;-122.173
1826049442;2015-03-10;2315250.0;3;3;1890;11036;1;0;0;3;8;430;1973;0;47.7426;-122.354
2525000220;2015-04-14;1942500.0;3;2;1480;7725;2;0;0;4;7;0;1981;0;47.483;-122.163
191100665;2015-04-13;3307500.0;2;1;1050;8382;1;0;0;3;7;0;1959;0;47.5627;-122.221
5634500201;2015-04-14;2470125.0;4;3;2070;14000;1;0;0;3;7;350;1958;0;47.7484;-122.237
1300300730;2015-03-24;3664500.0;3;2;1090;7200;1;0;0;4;7;0;1958;0;47.5817;-122.241
1862900040;2014-06-26;1407000.0;3;3;1650;6684;2;0;0;3;7;0;1991;0;47.4051;-122.184
322059311;2015-03-30;1863750.0;4;3;1780;15000;2;0;0;2;7;0;1993;0;47.4239;-122.153
3333002710;2014-09-17;1569750.0;3;1;1550;8778;1;0;0;3;7;300;1952;0;47.5413;-122.281
9183703045;2015-04-20;1443750.0;4;2;2220;8229;2;0;0;4;7;0;1958;0;47.3722;-122.22
7215400770;2014-06-23;1365000.0;4;3;2000;37045;2;0;0;3;8;0;1989;0;47.3398;-122.071
9455200596;2015-01-14;1876875.0;3;1;1450;8100;1;0;0;3;6;0;1952;0;47.7027;-122.289
7212680850;2014-09-03;1354500.0;3;3;1730;6930;2;0;0;3;8;0;1994;0;47.2621;-122.308
5229300085;2015-04-11;3150000.0;3;3;2680;98445;1;0;0;5;8;0;1962;0;47.5015;-122.108
425200205;2014-10-03;866250.0;3;2;1020;10152;1;0;0;5;6;0;1959;0;47.4971;-122.168
7138200150;2014-05-18;1559250.0;5;3;1970;8605;2;0;0;4;7;0;1994;0;47.1944;-122.013
1423200110;2015-05-13;945000.0;2;1;800;9450;1;0;0;3;6;0;1958;0;47.4563;-122.184
797000256;2015-04-07;1784737.5;3;2;1330;12092;1;0;0;4;6;610;1981;0;47.5102;-122.324
9357000215;2015-01-27;1916250.0;3;1;1030;4700;1;0;0;3;7;0;1952;0;47.5118;-122.377
4038700220;2015-02-13;3202500.0;6;3;2040;8560;1;0;2;4;7;940;1961;0;47.616;-122.115
5379804470;2014-06-17;892500.0;4;1;1920;13787;1;0;0;4;7;700;1966;0;47.4502;-122.277
9264930770;2014-10-29;2044875.0;5;4;2960;12527;2;0;0;3;9;1020;1986;0;47.3134;-122.35
4197400043;2015-02-19;1732500.0;3;2;1690;10250;1;0;0;4;7;0;1955;0;47.4531;-122.344
2329800330;2014-11-14;1417237.5;3;3;1610;7187;2;0;0;3;7;0;1988;0;47.3764;-122.117
624069098;2015-01-21;3262875.0;3;2;2570;39634;2;0;0;3;8;0;1984;0;47.596;-122.08
2946003580;2014-11-19;1065750.0;3;2;1370;7500;1;0;0;3;7;290;1958;0;47.4167;-122.322
2322069100;2015-04-09;2378250.0;2;2;1680;17400;2;0;0;3;7;0;1991;0;47.3836;-122.006
1432900150;2015-04-06;1680000.0;4;2;1820;7381;1;0;0;5;7;670;1962;0;47.4567;-122.171
7302900090;2015-02-18;2913750.0;4;3;3330;21785;2;0;0;3;9;0;1994;0;47.4725;-122.136
6743700090;2014-11-20;2572500.0;3;2;1560;9247;1;0;0;3;7;400;1989;0;47.6954;-122.174
3935900093;2015-04-27;3612000.0;5;2;2250;13526;1;0;1;3;8;900;1957;0;47.7108;-122.279
8155500110;2015-04-29;3958500.0;5;2;2350;7800;1;0;0;4;8;840;1968;0;47.6225;-122.107
7129303045;2015-04-17;4987237.5;5;3;2340;1989;2;1;4;3;8;0;1959;0;47.5193;-122.257
3793400360;2014-08-14;1998150.0;3;3;1920;12244;2;0;0;3;7;0;1998;0;47.7256;-121.97
7504101280;2015-01-26;3794700.0;3;4;4330;14600;2;0;0;3;10;700;1985;0;47.6341;-122.044
438000015;2014-09-16;2913750.0;4;2;2350;5946;1;0;2;3;8;1000;1957;0;47.6879;-122.298
5366200205;2014-06-03;3218250.0;3;3;1350;3068;2;0;0;3;7;0;1991;0;47.6099;-122.293
2026049067;2014-07-02;2520000.0;3;2;1470;10052;1;0;0;4;8;0;1956;0;47.726;-122.316
1494300040;2014-06-24;2294250.0;4;3;1890;8505;1;0;0;3;8;600;1980;0;47.6796;-122.115
6071200195;2015-04-08;3260250.0;4;3;2030;9905;1;0;0;4;8;0;1959;0;47.5518;-122.184
5589300145;2014-05-27;2178750.0;3;3;1950;8868;1;0;0;3;7;600;1964;0;47.7538;-122.312
4315701163;2015-04-13;3071250.0;3;2;2230;6000;1;0;1;3;8;970;1968;0;47.5373;-122.395
4157600120;2015-04-22;3045000.0;5;3;2500;11900;1;0;0;3;7;1100;1963;0;47.5915;-122.132
3262301355;2014-07-25;6930000.0;3;3;2680;20104;1;0;0;5;9;860;1964;0;47.6304;-122.234
4376700330;2014-08-01;3543750.0;4;3;2040;9225;1;0;0;5;8;430;1968;0;47.636;-122.097
5078400090;2014-12-09;4803750.0;5;3;2580;7630;1;0;0;4;7;850;1954;0;47.6226;-122.205
844001485;2015-04-29;1684725.0;5;3;2200;8500;1;0;0;4;7;800;1971;0;47.3073;-122.006
8123450300;2015-03-06;2667000.0;3;2;1800;8462;1;0;0;3;8;360;1978;0;47.6623;-122.141
7137800300;2014-07-08;1201987.5;3;2;1200;9085;1;0;0;4;7;0;1968;0;47.2795;-122.353
7452500770;2014-09-08;1404375.0;2;1;960;5150;1;0;0;5;6;0;1951;0;47.5201;-122.372
9517200610;2015-03-03;1942500.0;3;2;1290;10117;1;0;0;3;7;0;1984;0;47.7598;-122.146
579002600;2014-10-01;3465000.0;3;2;1750;5200;1;0;1;4;8;0;1956;0;47.6995;-122.383
4351300978;2014-08-26;4136412.0;4;3;2580;21115;2;0;0;4;9;0;1977;0;47.5566;-122.219
5628300015;2014-11-06;1968750.0;3;2;1640;9750;1;0;0;3;7;0;1959;0;47.7425;-122.241
1105000432;2014-08-22;1176000.0;3;2;1440;8370;1;0;0;3;7;0;1977;0;47.5418;-122.275
1402810150;2015-03-10;1656375.0;3;2;1160;10079;1;0;0;3;7;0;1986;0;47.7341;-121.976
5409000110;2015-05-06;2042250.0;6;5;3560;14010;2;0;0;3;7;0;1989;0;47.3244;-122.217
8687800100;2014-07-13;1496250.0;3;2;1720;13104;1;0;0;4;7;0;1962;0;47.4709;-122.26
8563300085;2014-12-01;2231250.0;3;2;1530;9800;1;0;0;5;8;0;1958;0;47.7655;-122.336
7140200330;2015-03-09;997500.0;3;2;1270;7875;1;0;0;4;7;0;1980;0;47.3696;-122.17
2124069103;2015-05-05;1963500.0;3;2;1510;18439;1;0;0;3;7;0;1971;0;47.5491;-122.046
5309100450;2015-03-30;2869125.0;3;3;1410;2675;1;0;0;3;7;590;1985;0;47.6786;-122.371
3883800011;2014-11-05;430500.0;3;1;860;10426;1;0;0;3;6;0;1954;0;47.4987;-122.341
3883800011;2015-04-08;1154475.0;3;1;860;10426;1;0;0;3;6;0;1954;0;47.4987;-122.341
4035900085;2014-11-17;2378250.0;3;2;1430;20193;1;0;0;3;7;0;1955;0;47.5619;-122.183
3438500781;2014-08-12;1732500.0;6;4;2120;6893;1;0;0;4;7;1060;1983;0;47.5508;-122.355
8097000330;2014-07-21;1889737.5;3;3;2540;8604;2;0;0;3;8;0;1991;0;47.3209;-122.185
8677300720;2014-06-17;3234000.0;4;3;2490;12929;2;0;0;3;9;0;1983;0;47.6161;-122.021
3644100072;2014-11-07;1286250.0;2;1;670;2356;1;0;0;5;6;0;1960;0;47.5918;-122.295
1453602284;2014-11-03;1554000.0;2;2;1320;2040;3;0;0;3;7;0;1997;0;47.7224;-122.291
4358700141;2015-04-27;2520000.0;4;2;1840;9250;1;0;0;4;7;860;1956;0;47.708;-122.337
2026049097;2014-11-25;2266687.5;2;2;1400;10052;1;0;0;3;8;0;1957;0;47.7262;-122.316
6639900219;2015-05-11;2204475.0;3;3;1630;1755;2;0;0;3;8;310;1997;0;47.691;-122.176
2521039066;2014-12-29;1653750.0;3;2;1900;9513;1;0;0;3;8;0;1995;0;47.2843;-122.357
5649300120;2015-04-20;3136875.0;4;3;1890;35280;1;0;0;3;9;380;1979;0;47.7112;-122.099
1774230300;2015-03-06;3228750.0;3;3;2980;43301;1;0;0;4;8;1050;1978;0;47.7631;-122.093
7313200120;2014-10-31;3176250.0;4;4;2885;33671;2;0;0;4;8;0;1984;0;47.5174;-122.046
4137010540;2015-04-01;1155000.0;3;3;1980;11900;2;0;0;3;8;0;1990;0;47.2656;-122.217
7844200120;2015-04-13;1785000.0;4;3;3020;8750;1;0;0;3;8;1310;1960;0;47.4298;-122.29
7922710690;2014-05-19;3160500.0;5;2;3290;11900;2;0;0;3;8;0;1973;0;47.6626;-122.141
2624049165;2014-05-13;3018750.0;3;2;1580;11750;1;0;0;4;7;400;1951;0;47.5368;-122.265
7575600100;2014-05-02;1496250.0;3;3;2090;10834;1;0;0;4;8;730;1987;0;47.3537;-122.303
3450400330;2015-02-20;1609125.0;3;2;1100;8140;1;0;0;4;7;0;1965;0;47.5004;-122.162
3288301030;2015-03-19;3270750.0;3;3;2390;21804;1;0;0;3;8;940;1973;0;47.7339;-122.183
5466350120;2015-03-11;1346625.0;3;2;1320;8568;1;0;0;3;7;0;1993;0;47.3904;-122.164
1795900120;2014-10-29;2882250.0;3;3;2250;9235;2;0;0;3;8;0;1985;0;47.7268;-122.105
8656300385;2015-03-17;1601250.0;3;1;1710;19115;1;0;0;3;6;0;1986;0;47.656;-121.913
6649250410;2015-02-04;1664250.0;4;3;2160;8049;2;0;0;3;9;0;1988;0;47.3337;-122.26
1426049054;2014-07-01;2362500.0;3;2;1400;13775;1;0;0;3;8;0;1963;0;47.7413;-122.259
2867700035;2015-02-12;2625000.0;5;2;2300;7897;3;0;0;4;8;0;1956;0;47.7556;-122.356
2658000215;2014-08-12;1086750.0;2;1;820;4860;1;0;0;5;6;0;1955;0;47.5298;-122.271
200300210;2014-07-01;2703750.0;3;3;2010;7200;2;0;0;3;8;0;1994;0;47.7372;-122.223
7385310040;2014-06-05;3806250.0;4;3;2420;10962;1;0;0;3;8;890;1977;0;47.6218;-122.152
9517200180;2014-11-06;1968750.0;3;2;1410;10078;1;0;0;4;6;0;1983;0;47.7587;-122.144
1725079061;2014-07-10;2625000.0;3;2;1640;47044;1;0;0;3;7;0;1989;0;47.654;-121.94
2141310820;2014-06-24;3617250.0;3;2;2200;9840;1;0;0;5;8;700;1978;0;47.559;-122.136
1443500395;2015-05-04;1890000.0;3;2;1060;6232;1;0;0;4;7;0;1968;0;47.5329;-122.271
8562901250;2014-08-27;2709000.0;4;3;2210;10800;1;0;0;4;8;1040;1997;0;47.6086;-122.059
2600020330;2014-08-13;6394500.0;4;3;3670;15400;2;0;3;4;10;0;1986;0;47.5581;-122.156
3601800580;2014-10-21;1312500.0;4;2;2600;9000;1;0;0;3;8;1190;1959;0;47.381;-122.299
1525059020;2015-04-10;4856250.0;4;3;2910;48351;1;0;0;4;8;1000;1967;0;47.6495;-122.164
6150200330;2014-08-25;1879500.0;3;1;1150;4681;1;0;0;3;7;0;1955;0;47.7284;-122.336
4136950180;2014-09-26;1375500.0;3;3;1700;6200;2;0;0;3;8;0;1997;0;47.2621;-122.221
259600790;2014-10-15;2625000.0;3;2;1220;7370;1;0;0;4;7;0;1964;0;47.6334;-122.12
6902000100;2014-09-15;2625000.0;3;2;2420;65501;2;0;1;3;8;0;1984;0;47.6525;-122.087
3275850180;2014-06-02;3543750.0;3;3;2610;9002;2;0;0;3;9;0;1988;0;47.6909;-122.104
4154300296;2014-09-26;1233750.0;3;1;960;5030;1;0;0;3;7;0;1955;0;47.5611;-122.28
4154300296;2015-03-18;2861250.0;3;1;960;5030;1;0;0;3;7;0;1955;0;47.5611;-122.28
3888100043;2014-05-07;1837500.0;3;1;1010;9360;1;0;0;3;6;0;1981;0;47.6874;-122.168
5152700120;2015-03-18;2373000.0;5;3;5067;13315;1;0;2;3;9;1913;1968;0;47.3391;-122.325
272000355;2014-11-08;1706250.0;3;2;1310;2998;2;0;0;3;7;0;1998;0;47.5873;-122.299
6669010120;2014-06-24;1674750.0;4;3;2510;7992;1;0;0;3;8;900;1978;0;47.3715;-122.285
2113700025;2015-04-09;1732500.0;2;1;1129;3840;1;0;0;3;7;0;1953;0;47.5313;-122.351
7197000100;2015-01-08;2677500.0;4;4;1980;9988;1;0;0;3;8;640;1980;0;47.6883;-122.111
7577700061;2015-04-16;2793000.0;3;1;2360;5012;1;0;0;3;7;800;1964;0;47.5705;-122.384
3726800201;2015-04-17;2152500.0;3;2;2160;4000;1;0;0;3;7;1080;1953;0;47.5721;-122.309
5151200215;2014-12-12;3071250.0;4;3;2430;6766;2;0;0;3;8;0;1999;0;47.7294;-122.358
8731983200;2015-03-10;1338750.0;2;2;1950;8200;1;0;0;3;8;0;1975;0;47.3161;-122.382
395300330;2014-12-11;1858500.0;3;1;1130;11250;1;0;0;3;7;0;1965;0;47.7254;-122.227
3295730040;2014-07-15;3081750.0;3;3;2150;5193;2;0;0;3;8;0;1995;0;47.6952;-122.187
1236300146;2015-05-04;2992500.0;3;2;1300;7287;1;0;0;4;7;0;1965;0;47.6889;-122.187
898000220;2014-10-01;1378125.0;3;2;1610;10291;1;0;0;4;7;0;1961;0;47.2025;-121.999
2212600100;2014-05-22;1942500.0;4;3;3150;67518;1;0;0;4;9;900;1965;0;47.3382;-122.196
6412100092;2015-01-05;1903125.0;3;1;1520;9507;1;0;0;3;7;0;1954;0;47.7162;-122.324
8835350300;2015-03-04;2814000.0;3;3;1990;7397;2;0;0;3;9;0;1993;0;47.7703;-122.165
2044500201;2014-06-09;2283750.0;3;3;1890;7200;1;0;0;4;7;660;1973;0;47.7156;-122.317
1125049140;2015-01-26;6562500.0;3;3;2710;13120;1;0;0;3;10;0;1959;0;47.6718;-122.256
2025700180;2014-11-20;1575000.0;3;3;1760;5421;2;0;0;3;7;0;1991;0;47.3484;-122.037
2426059097;2015-03-05;4777500.0;4;3;3530;49222;2;0;0;4;9;0;1986;0;47.7285;-122.112
1023089085;2014-08-04;2047500.0;3;2;1850;15170;1;0;0;3;7;0;1965;0;47.4991;-121.774
4399200100;2015-04-28;1512000.0;3;3;1560;9706;1;0;0;4;7;0;1963;0;47.3191;-122.213
1087500040;2014-10-14;2115750.0;3;2;1270;10790;1;0;0;3;7;0;1956;0;47.6647;-122.177
272000085;2015-02-19;3942750.0;6;3;2880;6800;2;0;0;3;7;0;1980;0;47.5873;-122.299
7129302806;2015-02-03;2142000.0;3;1;1420;8000;1;0;4;3;7;0;1950;0;47.5169;-122.255
6751300385;2015-04-24;3018750.0;3;2;1730;9030;1;0;0;4;7;0;1956;0;47.5875;-122.134
723049274;2015-04-17;1732500.0;3;2;1250;8100;1;0;0;3;7;0;1951;2004;47.5016;-122.348
8635760330;2015-04-13;2394000.0;3;3;1820;2935;2;0;0;3;8;0;1999;0;47.6018;-122.021
3905010100;2014-06-15;3425625.0;4;3;2700;9122;2;0;0;3;9;0;1990;0;47.5771;-121.994
424069096;2014-07-31;2415000.0;3;2;1400;12155;1;0;0;4;7;0;1977;0;47.5926;-122.047
8121200820;2014-05-22;2493750.0;3;3;1820;8008;1;0;0;3;8;580;1981;0;47.7206;-122.11
2595650100;2014-06-30;1887375.0;4;3;2140;10316;2;0;0;3;8;0;1993;0;47.3537;-122.274
2616700450;2014-11-07;1302000.0;3;2;1330;9831;1;0;0;3;7;0;1987;0;47.3304;-122.277
2520900301;2014-10-22;1256325.0;3;1;1070;5750;1;0;0;3;7;0;1952;0;47.5071;-122.255
1726600150;2015-02-26;5092500.0;4;3;3510;12410;2;0;0;4;9;0;1976;0;47.6381;-122.166
9169600110;2015-03-17;2677500.0;3;2;1730;6240;1;0;1;3;8;730;1954;0;47.5282;-122.391
4036800580;2014-06-21;2194500.0;4;2;1550;9176;1;0;0;3;7;550;1956;0;47.6005;-122.129
2324800110;2014-06-12;3669750.0;4;3;3280;27441;2;0;0;3;9;0;1996;0;47.6711;-122.012
7855800910;2015-03-21;4572750.0;4;3;2150;8536;1;0;3;4;8;750;1967;0;47.5663;-122.163
3625059140;2014-05-07;2703750.0;3;2;1580;9147;1;0;1;4;7;370;1967;0;47.6069;-122.112
1200021;2014-08-11;2100000.0;3;1;1460;43000;1;0;0;3;7;0;1952;0;47.4434;-122.347
9455200790;2014-12-09;2336250.0;3;2;1410;5100;1;0;0;4;7;300;1954;0;47.7026;-122.29
2021200530;2015-02-25;5827500.0;4;3;3090;6600;1;0;2;3;9;1290;1956;0;47.6339;-122.396
